0.0028728 , 0.00468449 , 0.00554512 , 
0.00149289 , 0.00446153 , 0.00516723 , 
0.00104225 , 0.00476017 , 0.00494676 , 
0.00164682 , 0.00505922 , 0.00552873 , 
0.00248475 , 0.00509412 , 0.00616406 , 
0.00297815 , 0.00496439 , 0.00583562 , 
0.00299881 , 0.00479588 , 0.00514798 , 
0.00256134 , 0.00463871 , 0.00537686 , 
0 , 0 , 0 , 
0.00313636 , 0.00630035 , 0.00850468 , 
0.00275349 , 0.00617154 , 0.00918791 , 
0.00289876 , 0.00615545 , 0.00744147 , 
0.00370673 , 0.00627396 , 0.00570773 , 
0.00475314 , 0.00660536 , 0.00613644 , 
0.00497077 , 0.00710197 , 0.00772975 , 
0.00387729 , 0.007363 , 0.00819547 , 
0.00260838 , 0.00708192 , 0.00700748 , 
0.0026779 , 0.00671198 , 0.00582962 , 
0.00400469 , 0.00694792 , 0.00612066 , 
0.00524964 , 0.00763045 , 0.00697543 , 
0.00556816 , 0.00807984 , 0.00662912 , 
0.00502215 , 0.00810614 , 0.00550477 , 
0.00411901 , 0.00774665 , 0.00526271 , 
0.0037977 , 0.00700289 , 0.00552121 , 
0.00480715 , 0.00653203 , 0.00477618 , 
0.00637564 , 0.0069078 , 0.00356199 , 
0.00655361 , 0.0071112 , 0.00346248 , 
0.00468913 , 0.00596654 , 0.00426293 , 
0.00268841 , 0.00435341 , 0.00447133 , 
0.00263494 , 0.00371868 , 0.00360087 , 
0.00383508 , 0.00375912 , 0.00271058 , 
0.00392299 , 0.00338594 , 0.00293897 , 
0.00237618 , 0.00246718 , 0.00358175 , 
0.000886032 , 0.00156485 , 0.0030733 , 
0.000557942 , 0.00110423 , 0.00238123 , 
0.000737643 , 0.00122631 , 0.00328078 , 
0.000550788 , 0.00182007 , 0.00418405 , 
5.02237e-05 , 0.00240117 , 0.00333019 , 
-0.000318841 , 0.0023509 , 0.00229903 , 
-0.000443438 , 0.00192341 , 0.0024655 , 
-0.000447793 , 0.00233308 , 0.00273054 , 
-0.000260328 , 0.00362061 , 0.00217956 , 
0.000356083 , 0.00384411 , 0.00169761 , 
0.00120197 , 0.00226957 , 0.00193712 , 
0.00155757 , 0.00114508 , 0.0022567 , 
0.00128883 , 0.00193839 , 0.00241289 , 
0.00112785 , 0.00289259 , 0.0027061 , 
0.00130434 , 0.00247111 , 0.00333286 , 
0.0014895 , 0.00136484 , 0.00422315 , 
0.00157234 , 0.000605125 , 0.00387503 , 
0.000998204 , 0.00137557 , 0.00238942 , 
-9.90057e-05 , 0.00384236 , 0.00338115 , 
0.000221924 , 0.00479735 , 0.00532411 , 
0.0015641 , 0.00303141 , 0.00339334 , 
0.000907293 , 0.00355903 , 0.000858401 , 
-0.000135898 , 0.00770648 , 0.0014717 , 
0.00258484 , 0.00857248 , 0.00296828 , 
0.00621695 , 0.00481334 , 0.0031085 , 
0.00574584 , 0.00434981 , 0.00210308 , 
0.00466794 , 0.00856215 , 0.00398146 , 
